,label,channels,delivery_method,show_map,user_type,has_logo,org_facebook,sale_duration,sale_duration2,event_created_to_end,num_ticket_type,median_ticket_cost,total_tickets_sold,nan_delivery_method,nan_org_facebook,nan_num_ticket_type,nan_median_ticket_cost,payout_type_CHECK,payout_type_MISSING
12616,0,5,0.0,1,3,1,17.0,66.0,76,76,2.0,34.0,98,False,False,False,False,1,0
12617,0,6,0.0,1,1,1,0.0,3.0,3,3,1.0,10.0,4,False,False,False,False,0,0
12618,0,5,0.0,1,3,0,0.0,40.0,40,41,3.0,7.46,63,False,False,False,False,0,0
12619,0,8,1.0,1,3,1,0.0,10.0,10,10,4.0,6.095,6,False,False,False,False,1,0
12620,0,11,1.0,1,4,0,6.0,42.0,42,42,3.0,22.63,56,False,False,False,False,1,0
12621,0,13,1.0,1,3,1,0.0,7.0,7,7,3.0,20.0,6,False,False,False,False,0,0
12622,0,4,0.0,0,4,1,0.0,19.0,20,21,2.0,383.025,12,False,False,False,False,0,0
12623,0,11,1.0,0,1,1,0.0,54.0,54,57,3.0,135.31,59,False,False,False,False,0,0
12624,0,0,1.0,1,3,1,0.0,57.0,58,58,1.0,477.05,79,False,False,False,False,1,0
12625,0,5,0.0,1,1,0,0.0,6.0,6,6,1.0,36.81,5,False,False,False,False,0,0
12628,0,0,1.0,0,3,1,0.0,67.0,86,87,18.0,13.18,465,False,False,False,False,1,0
12629,0,8,0.0,1,1,1,0.0,63.0,63,63,1.0,22.0,6,False,False,False,False,0,0
12630,0,10,1.0,0,3,0,15.0,65.0,65,65,5.0,30.0,737,False,False,False,False,0,0
12631,0,4,1.0,1,4,0,12.0,12.0,15,15,1.0,100.0,40,False,False,False,False,1,0
12632,0,11,0.0,1,1,1,0.0,58.0,58,58,2.0,27.705,38,False,False,False,False,0,0
12633,0,11,1.0,1,3,1,0.0,41.0,41,41,6.0,2900.05,77,False,False,False,False,1,0
12635,0,6,0.0,0,3,1,0.0,234.0,238,238,1.0,0.0,411,False,False,False,False,0,1
12636,0,10,1.0,1,3,0,15.0,110.0,110,110,5.0,30.0,374,False,False,False,False,0,0
12637,0,11,0.0,1,3,0,0.0,68.0,71,71,2.0,13.45,1,False,False,False,False,0,0
12638,0,11,0.0,1,3,1,6.0,16.0,22,23,2.0,25.0,24,False,False,False,False,0,0
12639,1,6,0.0,0,3,1,0.0,0.0,0,1,1.0,140.76,2,False,False,False,False,0,0
12640,0,8,0.0,1,4,1,12.0,40.0,40,40,2.0,27.5,1,False,False,False,False,0,0
12641,0,12,0.0,1,3,1,12.0,32.0,32,32,1.0,17.91,45,False,False,False,False,0,0
12642,0,11,3.0,1,3,0,0.0,44.0,44,44,1.0,45.0,1,False,False,False,False,1,0
12643,0,11,1.0,1,3,0,0.0,61.0,66,66,3.0,74.61,36,False,False,False,False,0,0
12644,0,11,1.0,1,4,1,0.0,17.0,17,17,2.0,32.08,105,False,False,False,False,1,0
12646,0,6,1.0,1,4,1,9.0,11.0,11,11,1.0,8.46,3,False,False,False,False,0,0
12647,1,5,0.0,1,1,0,0.0,1.0,1,1,1.0,40.0,108,False,False,False,False,0,0
12648,0,0,0.0,1,4,1,0.0,-5.0,0,40,1.0,140.35,38,False,False,False,False,0,0
12649,0,11,0.0,1,1,1,0.0,30.0,30,30,1.0,65.0,1,False,False,False,False,0,0
12650,0,5,0.0,1,4,1,0.0,31.0,31,31,3.0,10.0,75,False,False,False,False,1,0
12651,0,4,0.0,1,3,1,18.0,5.0,7,7,1.0,40.0,2,False,False,False,False,1,0
12652,0,12,0.0,1,4,1,0.0,36.0,36,36,3.0,0.0,283,False,False,False,False,1,0
12653,0,8,0.0,1,3,1,0.0,16.0,16,16,1.0,25.0,10,False,False,False,False,0,0
12654,0,8,1.0,1,3,1,40.0,98.0,98,102,1.0,60.0,54,False,False,False,False,0,0
12655,0,0,0.0,1,4,0,21.0,27.0,27,28,1.0,30.0,39,False,False,False,False,0,0
12656,0,6,0.0,1,4,0,0.0,6.0,6,6,2.0,25.0,2,False,False,False,False,0,0
12657,0,11,1.0,1,3,1,0.0,25.0,25,25,2.0,20.0,101,False,False,False,False,1,0
12658,0,5,1.0,1,3,1,6.0,35.0,35,36,1.0,27.55,15,False,False,False,False,0,0
12659,0,11,1.0,1,4,1,10.0,219.0,246,249,8.0,168.55,231,False,False,False,False,0,0
12660,0,6,0.0,1,1,1,0.0,78.0,78,79,2.0,32.5,29,False,False,False,False,0,0
12661,0,0,0.0,1,3,1,16.0,14.0,14,14,1.0,25.0,10,False,False,False,False,0,0
12662,0,0,0.0,1,3,0,11.0,93.0,93,204,2.0,5.0,3,False,False,False,False,0,0
12663,0,12,1.0,1,4,1,0.0,128.0,130,132,8.0,15.0,187,False,False,False,False,0,0
12664,0,8,1.0,0,1,0,0.0,59.0,59,116,1.0,235.26,4,False,False,False,False,1,0
12665,0,0,1.0,1,3,1,36.0,16.0,16,17,1.0,5.0,1,False,False,False,False,1,0
12666,1,0,0.0,1,3,1,0.0,999.0,41,41,999.0,999.0,0,False,False,True,True,0,1
12667,0,0,1.0,1,3,0,24.0,10.0,41,86,2.0,60.43,26,False,False,False,False,1,0
12668,0,6,0.0,0,1,1,0.0,9.0,9,9,3.0,400.0,7,False,False,False,False,0,0
12669,0,5,0.0,0,3,1,27.0,35.0,35,35,1.0,29.0,4,False,False,False,False,0,0
12671,0,4,1.0,1,3,1,0.0,58.0,58,58,1.0,46.51,62,False,False,False,False,0,0
12672,0,5,3.0,0,3,1,0.0,15.0,15,15,1.0,8.41,10,False,False,False,False,0,0
12673,1,5,0.0,1,4,1,0.0,1.0,1,32,1.0,100.0,0,False,False,False,False,0,1
12674,0,5,1.0,1,3,1,9.0,79.0,414,416,23.0,0.0,161,False,False,False,False,0,0
12675,0,11,1.0,1,3,1,0.0,283.0,283,285,30.0,60.0,1132,False,False,False,False,1,0
12676,0,5,0.0,0,4,1,0.0,14.0,14,16,2.0,5810.05,1,False,False,False,False,1,0
12677,1,6,0.0,1,1,1,14.0,188.0,188,188,1.0,160.0,0,False,False,False,False,1,0
12678,0,11,1.0,1,1,1,0.0,157.0,186,333,2.0,332.66,5,False,False,False,False,0,0
12679,0,0,1.0,1,3,1,0.0,24.0,24,24,2.0,34.445,58,False,False,False,False,0,0
12680,0,8,0.0,1,3,1,0.0,22.0,25,25,1.0,20.0,3,False,False,False,False,0,0
12681,0,0,0.0,1,4,1,14.0,41.0,41,41,1.0,30.0,86,False,False,False,False,0,0
12682,0,6,1.0,1,3,1,36.0,65.0,78,78,4.0,37.5,93,False,False,False,False,1,0
12683,1,8,0.0,1,1,1,0.0,1.0,1,0,1.0,200.0,0,False,False,False,False,0,0
12684,1,0,0.0,1,1,0,999.0,999.0,40,40,999.0,999.0,0,False,True,True,True,0,1
12685,1,5,0.0,1,1,1,0.0,1.0,1,0,1.0,200.0,0,False,False,False,False,0,0
12686,0,8,1.0,1,3,1,15.0,21.0,21,21,3.0,1.7,4,False,False,False,False,0,0
12687,0,5,0.0,1,1,1,20.0,6.0,7,14,2.0,25.0,14,False,False,False,False,0,0
12688,1,11,0.0,1,1,1,0.0,1.0,1,2,3.0,250.0,0,False,False,False,False,0,0
12689,1,11,0.0,1,1,1,0.0,4.0,4,5,2.0,150.0,0,False,False,False,False,0,0
12690,0,0,1.0,1,3,0,0.0,42.0,42,42,2.0,0.0,40,False,False,False,False,0,0
12691,0,8,1.0,1,3,1,16.0,43.0,43,45,2.0,170.8,2,False,False,False,False,0,0
12692,0,0,1.0,1,3,1,0.0,35.0,36,36,3.0,304.04,105,False,False,False,False,0,0
12693,0,0,0.0,1,4,0,0.0,15.0,79,79,1.0,61.05,4,False,False,False,False,0,0
12694,0,11,0.0,1,3,1,14.0,16.0,16,16,1.0,27.36,79,False,False,False,False,1,0
12695,0,8,0.0,0,3,1,10.0,61.0,61,61,1.0,74.49,3,False,False,False,False,0,0
12696,0,0,0.0,0,3,0,10.0,158.0,158,158,1.0,2030.69,1,False,False,False,False,0,0
12697,0,6,0.0,1,4,1,11.0,60.0,60,95,1.0,150.0,7,False,False,False,False,0,0
12698,0,11,1.0,1,3,1,0.0,62.0,71,71,1.0,17.91,81,False,False,False,False,1,0
12699,0,5,0.0,1,3,1,12.0,18.0,18,18,1.0,12.0,11,False,False,False,False,0,0
12700,0,5,0.0,1,4,1,0.0,16.0,16,16,1.0,16.0,4,False,False,False,False,0,0
12701,0,0,1.0,1,1,1,43.0,26.0,227,228,2.0,43.0,60,False,False,False,False,0,0
12702,0,13,1.0,1,3,1,23.0,108.0,109,109,2.0,7.25,11,False,False,False,False,0,0
12703,0,13,1.0,1,3,1,23.0,46.0,47,47,7.0,9.33,13,False,False,False,False,0,0
12704,0,13,1.0,1,3,1,23.0,109.0,110,110,7.0,19.57,4,False,False,False,False,0,0
12705,0,11,1.0,1,3,1,0.0,209.0,256,258,4.0,176.435,193,False,False,False,False,0,0
12706,0,5,0.0,1,3,1,17.0,252.0,252,253,9.0,10.0,9,False,False,False,False,1,0
12707,0,6,1.0,1,4,0,0.0,13.0,13,14,4.0,25.0,13,False,False,False,False,1,0
12708,0,6,0.0,1,3,0,33.0,15.0,15,101,2.0,93.505,9,False,False,False,False,1,0
12709,0,11,0.0,1,3,1,0.0,27.0,27,28,2.0,1.865,24,False,False,False,False,1,0
12710,0,11,1.0,1,3,1,10.0,35.0,35,36,1.0,13.18,34,False,False,False,False,0,0
12711,0,11,1.0,1,3,1,0.0,84.0,84,85,2.0,27.355,51,False,False,False,False,0,0
12712,0,5,0.0,0,4,1,15.0,57.0,57,57,2.0,10.5,4,False,False,False,False,0,0
12713,0,4,0.0,1,3,1,0.0,159.0,159,159,1.0,55.0,21,False,False,False,False,0,0
12714,0,5,0.0,1,1,1,10.0,46.0,70,70,4.0,6.25,44,False,False,False,False,1,0
12715,0,8,0.0,1,3,1,21.0,49.0,49,50,3.0,8.75,7,False,False,False,False,0,0
12716,0,6,0.0,1,3,1,0.0,71.0,71,72,10.0,375.0,41,False,False,False,False,1,0
12717,0,11,0.0,1,4,1,30.0,47.0,47,48,3.0,8.46,50,False,False,False,False,1,0
12718,0,11,0.0,1,1,1,0.0,19.0,19,19,1.0,85.0,44,False,False,False,False,0,0
12719,0,12,0.0,1,1,1,10.0,17.0,17,17,4.0,43.66,6,False,False,False,False,0,0
12720,0,6,0.0,1,1,0,0.0,39.0,39,41,2.0,15.0,5,False,False,False,False,0,0
12722,0,8,1.0,1,3,1,17.0,9.0,10,11,2.0,0.0,14,False,False,False,False,0,0
12723,0,4,0.0,0,3,0,0.0,46.0,48,48,1.0,50.0,6,False,False,False,False,1,0
12724,0,8,0.0,1,3,1,0.0,31.0,31,31,1.0,79.33,15,False,False,False,False,0,0
12725,1,8,0.0,1,1,1,0.0,4.0,4,5,1.0,51.05,0,False,False,False,False,0,0
12726,0,4,0.0,0,3,1,0.0,16.0,16,17,2.0,19.5,34,False,False,False,False,0,0
12727,0,8,0.0,1,3,1,0.0,64.0,64,64,13.0,20.0,266,False,False,False,False,0,0
12728,0,11,1.0,1,3,1,16.0,62.0,62,62,1.0,6.0,8,False,False,False,False,1,0
12729,0,0,1.0,0,4,1,19.0,37.0,37,37,1.0,10.0,38,False,False,False,False,0,0
12730,0,11,1.0,1,4,1,0.0,46.0,46,46,2.0,12.5,81,False,False,False,False,1,0
12731,0,8,1.0,1,3,1,21.0,142.0,142,142,1.0,36.01,2,False,False,False,False,0,0
12732,0,4,1.0,1,4,1,39.0,127.0,127,129,2.0,27.355,73,False,False,False,False,1,0
12733,0,11,1.0,1,3,1,12.0,44.0,45,45,6.0,8.46,2209,False,False,False,False,0,0
12734,0,5,0.0,1,1,1,12.0,42.0,48,48,1.0,13.11,1059,False,False,False,False,0,0
12735,0,0,1.0,1,3,1,12.0,42.0,42,42,2.0,222.8,11,False,False,False,False,0,0
12736,1,8,0.0,1,1,1,0.0,0.0,0,1,1.0,41.0,0,False,False,False,False,0,0
12737,0,5,0.0,1,3,1,12.0,40.0,71,72,5.0,16.0,216,False,False,False,False,0,0
12738,0,8,1.0,1,4,1,14.0,23.0,23,24,3.0,56.55,4,False,False,False,False,0,0
12739,0,6,3.0,0,3,0,0.0,39.0,39,39,3.0,8.0,3,False,False,False,False,0,0
12740,0,0,0.0,0,3,1,16.0,17.0,18,18,1.0,25.0,52,False,False,False,False,1,0
12741,1,11,0.0,0,1,1,0.0,4.0,4,4,1.0,74.55,0,False,False,False,False,0,0
12742,0,6,0.0,1,1,1,18.0,51.0,52,52,2.0,23.815,7,False,False,False,False,1,0
12743,0,6,0.0,0,1,1,0.0,12.0,12,33,2.0,22.5,3,False,False,False,False,0,0
12744,0,8,0.0,1,3,0,16.0,57.0,57,57,5.0,6.53,87,False,False,False,False,0,0
12745,0,5,0.0,1,3,1,17.0,37.0,37,37,1.0,7.0,26,False,False,False,False,0,0
12746,0,8,1.0,1,3,1,48.0,115.0,115,116,1.0,281.01,12,False,False,False,False,0,0
12747,0,8,0.0,1,4,1,13.0,55.0,55,55,1.0,8.0,26,False,False,False,False,0,0
12748,0,8,1.0,1,3,1,48.0,178.0,178,179,1.0,234.01,12,False,False,False,False,0,0
12749,0,5,0.0,1,3,1,13.0,12.0,12,12,4.0,30.0,211,False,False,False,False,0,0
12750,0,6,1.0,1,3,1,5.0,4.0,4,5,1.0,8.46,9,False,False,False,False,1,0
12751,0,8,1.0,1,4,1,0.0,129.0,129,129,8.0,632.675,6,False,False,False,False,0,0
12752,0,5,0.0,1,4,1,0.0,101.0,101,101,8.0,28.925,15,False,False,False,False,0,0
12753,0,8,1.0,1,3,1,23.0,69.0,70,70,4.0,221.08,14,False,False,False,False,0,0
12754,0,11,0.0,1,3,1,0.0,7.0,7,7,5.0,0.0,80,False,False,False,False,0,0
12755,0,8,1.0,1,1,1,16.0,10.0,10,11,3.0,474.08,7,False,False,False,False,1,0
12756,0,8,0.0,1,4,1,18.0,73.0,81,81,2.0,79.25,6,False,False,False,False,0,0
12757,0,5,0.0,1,1,1,47.0,28.0,28,28,1.0,10.0,11,False,False,False,False,0,0
12758,0,8,1.0,1,3,1,0.0,33.0,37,37,1.0,8.46,5,False,False,False,False,1,0
12759,0,6,1.0,1,4,1,0.0,9.0,10,10,1.0,13.18,94,False,False,False,False,0,0
12760,0,5,0.0,1,1,1,19.0,41.0,41,41,2.0,8.41,776,False,False,False,False,0,0
12761,0,5,0.0,1,1,1,0.0,18.0,18,19,4.0,16.5,472,False,False,False,False,0,0
12762,0,8,1.0,1,3,1,15.0,9.0,9,10,1.0,13.45,7,False,False,False,False,0,0
12763,0,0,0.0,1,4,1,24.0,16.0,16,16,2.0,8.75,76,False,False,False,False,1,0
12764,1,8,0.0,1,1,1,999.0,4.0,4,4,1.0,285.0,3,False,True,False,False,0,0
12765,1,0,0.0,1,1,0,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
12766,0,6,0.0,1,1,1,17.0,16.0,17,17,7.0,20.0,19,False,False,False,False,0,0
12767,0,6,0.0,1,3,1,3.0,59.0,59,60,2.0,1082.655,15,False,False,False,False,0,0
12768,0,6,1.0,1,3,1,15.0,183.0,183,183,11.0,85.0,32,False,False,False,False,0,0
12769,0,8,1.0,1,3,1,12.0,58.0,58,58,1.0,27.36,74,False,False,False,False,0,0
12770,0,0,0.0,1,1,1,13.0,57.0,57,57,6.0,7.5,967,False,False,False,False,0,0
12771,0,8,1.0,1,3,1,0.0,48.0,48,48,1.0,425.58,3,False,False,False,False,1,0
12772,0,11,1.0,1,3,1,0.0,38.0,38,38,4.0,30.0,130,False,False,False,False,0,0
12774,0,8,1.0,1,3,1,21.0,61.0,61,61,2.0,34.36,43,False,False,False,False,0,0
12776,0,5,0.0,1,4,1,0.0,19.0,19,19,1.0,11.26,11,False,False,False,False,0,0
12777,0,8,0.0,1,3,1,0.0,33.0,33,34,1.0,22.76,12,False,False,False,False,0,0
12778,0,8,1.0,1,4,1,0.0,55.0,57,57,1.0,17.91,133,False,False,False,False,0,0
12779,0,8,1.0,0,3,1,0.0,117.0,117,118,8.0,300.0,8,False,False,False,False,0,0
12780,1,0,0.0,1,1,1,0.0,5.0,5,5,1.0,35.0,0,False,False,False,False,0,1
12781,0,5,1.0,0,3,1,0.0,41.0,41,41,2.0,117.13,125,False,False,False,False,0,0
12782,0,5,0.0,1,3,1,11.0,74.0,74,74,1.0,12.0,132,False,False,False,False,0,0
12783,0,6,1.0,0,3,1,16.0,150.0,176,176,7.0,40.0,216,False,False,False,False,1,0
12784,0,5,0.0,1,1,1,0.0,16.0,16,16,4.0,77.5,42,False,False,False,False,0,0
12785,0,13,1.0,1,3,1,14.0,33.0,33,124,1.0,40.0,4,False,False,False,False,0,0
12786,0,4,0.0,1,4,1,0.0,11.0,11,11,3.0,36.81,52,False,False,False,False,0,0
12788,0,11,0.0,1,3,1,7.0,44.0,44,44,1.0,5.0,51,False,False,False,False,0,0
12789,0,8,1.0,1,3,1,12.0,41.0,41,41,4.0,20.0,4,False,False,False,False,0,0
12790,0,6,0.0,1,1,1,45.0,46.0,46,46,4.0,9.0,27,False,False,False,False,0,0
12791,0,5,0.0,1,4,1,0.0,35.0,35,35,1.0,15.0,4,False,False,False,False,0,0
12792,0,8,1.0,1,4,1,16.0,25.0,30,30,2.0,67.5,1,False,False,False,False,0,0
12793,0,10,0.0,0,4,1,0.0,29.0,29,29,4.0,24.86,127,False,False,False,False,0,0
12794,0,5,1.0,1,3,1,28.0,132.0,132,132,3.0,475.05,23,False,False,False,False,0,0
12795,0,8,0.0,0,3,1,22.0,40.0,40,40,3.0,120.67,2,False,False,False,False,0,0
12796,0,6,0.0,1,3,1,0.0,71.0,71,71,1.0,25.0,143,False,False,False,False,0,0
12797,0,11,1.0,1,4,1,0.0,86.0,86,87,3.0,27.36,237,False,False,False,False,1,0
12798,0,8,0.0,1,3,1,21.0,35.0,35,35,1.0,35.0,6,False,False,False,False,0,0
12799,0,8,1.0,1,4,1,14.0,101.0,101,103,1.0,140.01,16,False,False,False,False,0,0
12801,0,11,0.0,1,1,1,0.0,88.0,88,88,5.0,50.0,6,False,False,False,False,1,0
12802,0,11,0.0,1,1,1,0.0,32.0,33,33,3.0,13.26,59,False,False,False,False,0,0
12803,0,5,1.0,1,3,1,21.0,34.0,34,35,5.0,22.76,55,False,False,False,False,1,0
12804,0,0,0.0,1,3,1,16.0,56.0,56,56,4.0,84.0,1,False,False,False,False,1,0
12805,0,0,0.0,1,3,1,18.0,0.0,0,0,1.0,0.0,5,False,False,False,False,1,0
12806,0,0,0.0,1,1,1,0.0,57.0,57,57,1.0,10.0,12,False,False,False,False,0,0
12807,0,0,0.0,0,1,1,0.0,95.0,95,95,2.0,46.255,2,False,False,False,False,0,0
12808,0,12,0.0,1,3,1,18.0,31.0,31,31,1.0,10.0,9,False,False,False,False,0,0
12809,0,11,0.0,1,3,1,0.0,31.0,32,32,1.0,15.0,12,False,False,False,False,0,0
12810,0,8,1.0,1,1,1,0.0,58.0,68,77,4.0,10.0,80,False,False,False,False,0,0
12811,1,8,0.0,1,1,1,999.0,7.0,7,7,1.0,70.0,0,False,True,False,False,0,1
12812,0,8,1.0,1,4,1,0.0,66.0,86,86,2.0,10.0,23,False,False,False,False,0,0
12813,0,0,0.0,0,3,1,25.0,1.0,1,31,1.0,22.51,36,False,False,False,False,0,0
12814,0,8,0.0,1,1,1,0.0,87.0,87,108,1.0,125.91,1,False,False,False,False,0,0
12815,0,6,1.0,0,3,1,0.0,37.0,39,39,3.0,0.0,194,False,False,False,False,0,0
12816,0,5,1.0,1,3,0,0.0,50.0,50,50,3.0,20.86,60,False,False,False,False,0,0
12817,0,11,0.0,1,1,1,14.0,13.0,14,16,3.0,50.0,8,False,False,False,False,0,0
12818,0,11,0.0,1,3,1,9.0,26.0,41,41,2.0,32.5,30,False,False,False,False,0,0
12819,0,5,1.0,1,3,0,11.0,26.0,26,26,1.0,22.63,4,False,False,False,False,0,0
12820,0,11,1.0,1,4,1,0.0,1.0,1,1,6.0,95.0,10,False,False,False,False,0,0
12821,0,11,0.0,1,4,1,0.0,12.0,12,12,2.0,2.5,14,False,False,False,False,0,0
12822,0,8,0.0,1,3,1,15.0,58.0,58,58,1.0,55.0,14,False,False,False,False,0,0
12823,1,0,0.0,1,3,1,0.0,3.0,3,3,3.0,20.0,0,False,False,False,False,0,0
12824,0,5,0.0,1,4,1,11.0,43.0,44,44,4.0,6.0,268,False,False,False,False,0,0
12825,0,11,0.0,1,3,1,0.0,34.0,34,34,2.0,52.855,62,False,False,False,False,0,0
12826,0,5,0.0,1,4,1,0.0,36.0,36,36,2.0,20.0,7,False,False,False,False,0,0
12827,1,11,0.0,1,1,1,0.0,1.0,1,2,1.0,0.0,0,False,False,False,False,0,0
12828,0,6,0.0,1,3,1,7.0,13.0,13,13,2.0,11.5,30,False,False,False,False,0,0
12829,0,0,0.0,1,1,1,0.0,52.0,53,54,2.0,28.5,23,False,False,False,False,0,0
12830,0,0,0.0,1,1,0,0.0,5.0,11,12,1.0,10.0,9,False,False,False,False,1,0
12831,1,0,0.0,1,1,1,0.0,999.0,40,40,999.0,999.0,0,False,False,True,True,0,1
12832,0,11,0.0,0,1,1,0.0,56.0,56,56,3.0,75.0,4,False,False,False,False,1,0
12833,0,8,1.0,1,1,1,0.0,41.0,47,47,1.0,6.53,16,False,False,False,False,0,0
12834,0,8,0.0,1,3,1,16.0,60.0,68,68,1.0,20.0,60,False,False,False,False,0,0
12835,0,6,1.0,0,3,1,0.0,76.0,76,79,3.0,31.0,32,False,False,False,False,1,0
12836,0,0,1.0,1,3,1,0.0,40.0,40,41,2.0,150.0,2,False,False,False,False,0,0
12837,0,8,0.0,1,4,1,0.0,7.0,7,7,1.0,18.18,6,False,False,False,False,0,0
12838,0,8,0.0,1,4,1,0.0,169.0,170,171,2.0,1397.28,1,False,False,False,False,0,0
12839,0,8,1.0,1,3,1,6.0,13.0,42,42,8.0,0.0,105,False,False,False,False,0,0
12840,0,0,1.0,1,1,0,0.0,23.0,23,24,3.0,24.5,53,False,False,False,False,0,0
12841,0,8,0.0,0,3,0,16.0,8.0,8,8,2.0,5.0,23,False,False,False,False,0,0
12842,0,0,1.0,1,3,0,0.0,51.0,51,51,1.0,50.98,28,False,False,False,False,0,0
12843,0,6,0.0,1,1,1,12.0,52.0,62,62,1.0,35.0,40,False,False,False,False,0,0
12844,0,11,3.0,1,1,1,14.0,45.0,45,46,2.0,10.0,1,False,False,False,False,1,0
12845,0,11,0.0,1,4,1,0.0,37.0,37,37,2.0,2.025,133,False,False,False,False,0,0
12847,0,8,1.0,1,3,1,34.0,37.0,37,37,3.0,10.0,47,False,False,False,False,0,0
12848,0,0,0.0,1,3,1,0.0,12.0,12,12,3.0,10.35,14,False,False,False,False,0,0
12849,0,0,0.0,1,3,0,0.0,28.0,28,28,2.0,6.095,97,False,False,False,False,1,0
12850,0,8,0.0,1,1,1,0.0,29.0,29,29,3.0,10.0,2,False,False,False,False,0,0
12851,0,12,0.0,1,4,1,0.0,86.0,91,93,1.0,15.0,12,False,False,False,False,0,0
12852,0,6,0.0,1,1,1,0.0,2.0,28,28,1.0,10.3,1,False,False,False,False,0,0
12853,0,8,0.0,1,4,1,0.0,19.0,19,19,1.0,25.0,16,False,False,False,False,1,0
12854,0,5,0.0,1,4,1,10.0,55.0,55,56,1.0,17.81,75,False,False,False,False,0,0
12855,0,8,0.0,1,1,1,40.0,105.0,105,105,1.0,60.0,1,False,False,False,False,0,0
12856,0,11,0.0,1,1,1,18.0,38.0,85,85,2.0,12.5,92,False,False,False,False,1,0
12857,0,11,3.0,1,1,1,27.0,38.0,39,39,2.0,27.45,66,False,False,False,False,0,0
12858,0,11,0.0,1,3,0,0.0,68.0,68,69,1.0,312.83,15,False,False,False,False,0,0
12859,0,0,1.0,1,3,1,0.0,56.0,58,58,3.0,94.01,0,False,False,False,False,0,0
12860,0,5,1.0,1,3,1,12.0,52.0,52,52,8.0,12.5,1120,False,False,False,False,0,0
12861,0,13,1.0,1,3,1,9.0,51.0,51,51,11.0,3.73,88,False,False,False,False,1,0
12862,0,10,0.0,1,1,1,0.0,67.0,67,67,1.0,19.8,6,False,False,False,False,1,0
12863,1,8,0.0,0,3,1,0.0,28.0,28,29,2.0,75.0,0,False,False,False,False,0,1
12864,0,12,0.0,1,1,1,0.0,25.0,25,24,1.0,550.0,1,False,False,False,False,1,0
12865,0,8,1.0,1,3,1,0.0,83.0,83,84,2.0,52.165,30,False,False,False,False,1,0
12866,0,11,1.0,1,3,1,28.0,214.0,219,219,4.0,189.01,37,False,False,False,False,0,0
12867,0,4,1.0,1,4,1,0.0,40.0,40,40,1.0,24.52,8,False,False,False,False,1,0
12868,0,8,1.0,1,3,1,0.0,62.0,62,63,1.0,45.88,15,False,False,False,False,0,0
12869,0,5,0.0,1,1,1,47.0,64.0,90,90,3.0,5.62,369,False,False,False,False,1,0
12870,0,8,0.0,1,3,1,0.0,42.0,45,70,11.0,25.0,1,False,False,False,False,0,0
12871,0,5,1.0,1,3,0,19.0,41.0,41,41,2.0,8.955,999,False,False,False,False,0,0
12872,0,8,1.0,1,3,1,10.0,68.0,68,68,2.0,31.91,4,False,False,False,False,0,0
12873,0,8,1.0,1,4,1,15.0,10.0,33,33,1.0,17.91,17,False,False,False,False,1,0
12874,0,13,0.0,1,3,1,24.0,142.0,142,142,1.0,25.0,12,False,False,False,False,0,0
12875,0,0,0.0,0,3,1,0.0,29.0,29,29,1.0,0.0,1,False,False,False,False,1,0
12876,1,0,0.0,0,1,1,0.0,2.0,2,2,1.0,300.0,0,False,False,False,False,0,1
12877,0,0,0.0,1,1,1,12.0,41.0,41,41,3.0,23.0,76,False,False,False,False,0,0
12878,0,0,1.0,1,4,1,0.0,88.0,123,123,2.0,416.88,34,False,False,False,False,0,0
12879,0,8,0.0,0,3,1,0.0,161.0,161,165,1.0,1687.55,1,False,False,False,False,0,0
12880,0,8,1.0,1,3,1,10.0,127.0,127,129,2.0,2216.2,15,False,False,False,False,0,0
12881,0,8,1.0,1,3,0,11.0,59.0,59,59,4.0,148.81,7,False,False,False,False,0,0
12882,0,8,1.0,1,3,1,0.0,23.0,29,29,2.0,8.46,13,False,False,False,False,0,0
12883,0,4,1.0,1,1,1,17.0,39.0,60,60,1.0,30.0,181,False,False,False,False,0,0
12884,0,13,1.0,1,4,1,11.0,41.0,47,47,13.0,0.0,515,False,False,False,False,0,0
12885,0,6,0.0,1,1,1,39.0,96.0,104,105,9.0,12.0,39,False,False,False,False,0,0
12886,0,6,0.0,1,1,1,39.0,96.0,103,103,10.0,11.175,25,False,False,False,False,0,0
12887,0,6,0.0,1,1,1,39.0,99.0,106,106,10.0,11.175,28,False,False,False,False,0,0
12888,0,6,0.0,1,3,1,9.0,23.0,23,24,1.0,24.0,3,False,False,False,False,0,0
12889,0,8,0.0,0,3,0,18.0,19.0,29,29,3.0,35.0,30,False,False,False,False,0,0
12890,0,11,1.0,1,3,1,0.0,68.0,68,68,1.0,40.0,3,False,False,False,False,0,0
12891,0,11,0.0,1,1,1,0.0,38.0,38,38,1.0,36.34,1,False,False,False,False,0,0
12892,0,5,1.0,1,1,0,0.0,82.0,82,83,1.0,20.0,1,False,False,False,False,0,0
12893,0,8,0.0,1,3,1,12.0,32.0,32,32,2.0,17.91,119,False,False,False,False,0,0
12894,0,12,1.0,1,3,1,15.0,11.0,11,11,1.0,5.0,117,False,False,False,False,1,0
12895,0,5,1.0,1,3,1,12.0,73.0,73,73,2.0,17.5,286,False,False,False,False,0,0
12896,0,8,1.0,1,3,0,0.0,90.0,98,107,1.0,92.09,2,False,False,False,False,0,0
12897,0,11,0.0,1,4,1,28.0,24.0,24,25,1.0,10.0,25,False,False,False,False,0,0
